#LGA 1:feature_DeepQA 2:feature_RF_SRS 3:feature_RWplus 4:feature_voronota 5:feature_dope 6:feature_proq2 7:feature_proq3_lowres 8:feature_proq3_highres 9:feature_proq3 10:feature_OPUS 11:feature_total_surf 12:feature_ss_sim 13:feature_solvent 14:feature_weighted 15:feature_euclidean 16:feature_ss_penalty 17:feature_SBROD 18:feature_dncon2_short-range 19:feature_dncon2_medium-range 20:feature_dncon2_long-range
0 1:0.57135 2:0.683516702297191 3:0.695036215797595 4:0.269968 5:0.746762690065863 6:0.429733 7:0.336983 8:0.296257 9:0.289171 10:0.953324606794429 11:0.738606557377049 12:0.506849315068493 13:0.698630136986301 14:0.745157367565426 15:0.81405881988119 16:0.684931506849315 17:1.2724135001 18:0.2 19:0.2 20:0.0667 #1AIL:model_61
0 1:0.64667 2:0.697638802795072 3:0.66515451542421 4:0.220633 5:0.697102936472866 6:0.539781 7:0.520453 8:0.398638 9:0.421179 10:0.938907049126484 11:0.735409836065574 12:0.726027397260274 13:0.73972602739726 14:0.743917465559353 15:0.823659769066067 16:0.794520547945205 17:1.289663618 18:0.2 19:0.1333 20:0.3333 #1AIL:model_4337
0 1:0.59857 2:0.672807326914719 3:0.677904864957184 4:0.322802 5:0.727059853755024 6:0.438084 7:0.442013 8:0.391898 9:0.350504 10:0.933665832111177 11:0.737295081967213 12:0.73972602739726 13:0.671232876712329 14:0.753546118713589 15:0.829882085971484 16:0.821917808219178 17:1.22407274014 18:0.2 19:0 20:0.1333 #1AIL:model_8561
0 1:0.61407 2:0.699797209816502 3:0.661010203948221 4:0.282185 5:0.71485991204259 6:0.331547 7:0.297744 8:0.229004 9:0.254871 10:0.936289328076556 11:0.726065573770492 12:0.712328767123288 13:0.712328767123288 14:0.733432692028974 15:0.820011756363164 16:0.787671232876712 17:1.29377184444 18:0.0667 19:0 20:0.3333 #1AIL:model_5541
0 1:0.57953 2:0.703299694679687 3:0.671748094853885 4:0.325188 5:0.732711311365023 6:0.425414 7:0.347165 8:0.24077 9:0.316689 10:0.947358637889942 11:0.740409836065574 12:0.671232876712329 13:0.643835616438356 14:0.740346815330143 15:0.822527791275818 16:0.767123287671233 17:1.27142170701 18:0.0667 19:0.0667 20:0.4 #1AIL:model_35062
0 1:0.51224 2:0.686899607315593 3:0.656010845887466 4:0.198141 5:0.697527689750226 6:0.292301 7:0.209626 8:0.0842977 9:0.193583 10:0.937363101418343 11:0.735819672131148 12:0.712328767123288 13:0.616438356164384 14:0.74277631070999 15:0.826789150803494 16:0.794520547945205 17:1.29851342541 18:0.0667 19:0 20:0.3333 #1AIL:model_18768
0 1:0.70931 2:0.695260536555024 3:0.693060557957102 4:0.291858 5:0.747892180207479 6:0.561003 7:0.467248 8:0.391637 9:0.416738 10:0.951082977113288 11:0.727213114754098 12:0.73972602739726 13:0.794520547945205 14:0.738153813520936 15:0.824092120258983 16:0.801369863013699 17:1.25258891911 18:0.1333 19:0.2 20:0.3333 #1AIL:model_11718
0 1:0.50615 2:0.693936261498777 3:0.644202502738548 4:0.200468 5:0.67599453075353 6:0.274536 7:0.311513 8:0.275022 9:0.196942 10:0.931003114845022 11:0.739262295081967 12:0.726027397260274 13:0.63013698630137 14:0.741458239559196 15:0.838264058560982 16:0.808219178082192 17:1.27574195725 18:0.2667 19:0.1333 20:0.2 #1AIL:model_42464
0 1:0.68202 2:0.687367822444168 3:0.7105245545295 4:0.324929 5:0.773028086821118 6:0.52268 7:0.445944 8:0.399947 9:0.39503 10:0.973486641297142 11:0.736475409836066 12:0.575342465753425 13:0.73972602739726 14:0.744802661335521 15:0.81301695759785 16:0.719178082191781 17:1.28147599104 18:0.1333 19:0.2 20:0.0667 #1AIL:model_19491
0 1:0.45361 2:0.685373759222664 3:0.598455939999293 4:0.2217 5:0.628997036592808 6:0.405358 7:0.308159 8:0.28685 9:0.271211 10:0.932898369909803 11:0.721229508196721 12:0.643835616438356 13:0.602739726027397 14:0.730742296122971 15:0.828180718061436 16:0.753424657534247 17:1.23925406028 18:0.2667 19:0 20:0.0667 #1AIL:model_3014
0 1:0.59401 2:0.680079576286077 3:0.636670469499052 4:0.272686 5:0.686985713654441 6:0.517241 7:0.379858 8:0.301372 9:0.36242 10:0.932339646839858 11:0.72344262295082 12:0.726027397260274 13:0.698630136986301 14:0.732681331820675 15:0.82292421000918 16:0.801369863013699 17:1.23704915939 18:0.2667 19:0.0667 20:0.0667 #1AIL:model_17277
0 1:0.5739 2:0.701778744153711 3:0.643614182970353 4:0.282096 5:0.683144851440355 6:0.415144 7:0.251041 8:0.199861 9:0.278281 10:0.935715566164289 11:0.723852459016394 12:0.726027397260274 13:0.671232876712329 14:0.73683283483014 15:0.822674974431152 16:0.794520547945205 17:1.31857537053 18:0.0667 19:0.1333 20:0.0667 #1AIL:model_32731
0 1:0.66229 2:0.694516338215734 3:0.679493639736628 4:0.287125 5:0.737922192727732 6:0.533095 7:0.328545 8:0.233318 9:0.323524 10:0.953368279592532 11:0.736803278688525 12:0.671232876712329 13:0.684931506849315 14:0.739621001887642 15:0.819631329604721 16:0.767123287671233 17:1.27956824546 18:0.0667 19:0.2 20:0.0667 #1AIL:model_48838
0 1:0.55257 2:0.710511096370111 3:0.660693782200026 4:0.282771 5:0.714242303937041 6:0.366857 7:0.26743 8:0.13592 9:0.251626 10:0.946157936718958 11:0.731147540983607 12:0.712328767123288 13:0.589041095890411 14:0.73527395657518 15:0.824176805730852 16:0.787671232876712 17:1.30383706748 18:0.1333 19:0.1333 20:0.2667 #1AIL:model_15625
0 1:0.53231 2:0.682549708131092 3:0.669013691739596 4:0.239109 5:0.721972781600488 6:0.408775 7:0.286769 8:0.209793 9:0.259442 10:0.95516584233759 11:0.744180327868852 12:0.575342465753425 13:0.63013698630137 14:0.750507207044306 15:0.825968160277149 16:0.719178082191781 17:1.24358200087 18:0 19:0 20:0 #1AIL:model_47069
0 1:0.69093 2:0.695378580476444 3:0.72350344456354 4:0.324074 5:0.792659052143173 6:0.503615 7:0.346537 8:0.296398 9:0.342958 10:0.970011224991909 11:0.735983606557377 12:0.602739726027397 13:0.753424657534247 14:0.746546414088257 15:0.815737773688875 16:0.732876712328767 17:1.26383969005 18:0.1333 19:0.2667 20:0.1333 #1AIL:model_4485
0 1:0.57669 2:0.683838231914575 3:0.610679077786546 4:0.179158 5:0.646396557772026 6:0.182751 7:0.159487 8:0.118117 9:0.0684132 10:0.926906052953569 11:0.706311475409836 12:0.73972602739726 13:0.698630136986301 14:0.718061954503947 15:0.819866072958531 16:0.821917808219178 17:1.25800767992 18:0.1333 19:0 20:0.2 #1AIL:model_47530
0 1:0.70081 2:0.695788643034892 3:0.726021191003428 4:0.291519 5:0.791685839172611 6:0.456769 7:0.320329 8:0.275798 9:0.294392 10:0.968366938127797 11:0.732213114754098 12:0.602739726027397 13:0.767123287671233 14:0.742949213787192 15:0.816418220740071 16:0.732876712328767 17:1.25401054574 18:0.1333 19:0.2667 20:0.1333 #1AIL:model_50609
0 1:0.41889 2:0.655072473848007 3:0.543491094064712 4:0.121442 5:0.561271195315952 6:0.217635 7:0.209578 8:0.126273 9:0.114129 10:0.930345736969445 11:0.70844262295082 12:0.63013698630137 13:0.561643835616438 14:0.713098319605001 15:0.820894348455616 16:0.780821917808219 17:1.18873894452 18:0.0667 19:0.0667 20:0.1333 #1AIL:model_46421
0 1:0.71329 2:0.703020813500361 3:0.675573295798537 4:0.340745 5:0.728540890305747 6:0.535612 7:0.390392 8:0.373378 9:0.37642 10:0.94980996918842 11:0.72016393442623 12:0.63013698630137 13:0.835616438356164 14:0.733475881965916 15:0.821581302699243 16:0.753424657534247 17:1.26124853667 18:0.2 19:0.2667 20:0.3333 #1AIL:model_26978
0 1:0.54989 2:0.685311452897529 3:0.66985566367095 4:0.254982 5:0.723191917808219 6:0.313289 7:0.26352 8:0.268566 9:0.157074 10:0.923081013642035 11:0.729508196721312 12:0.575342465753425 13:0.712328767123288 14:0.733494098454806 15:0.833880097596977 16:0.732876712328767 17:1.30169540921 18:0.0667 19:0.1333 20:0.2667 #1AIL:model_21800
0 1:0.45757 2:0.677580735232024 3:0.650513330015666 4:0.25546 5:0.698659697094039 6:0.418874 7:0.266644 8:0.19118 9:0.260012 10:0.928800345532441 11:0.728606557377049 12:0.671232876712329 13:0.547945205479452 14:0.732654631594172 15:0.824274801287 16:0.787671232876712 17:1.23889020624 18:0.2 19:0 20:0.2667 #1AIL:model_46545
0 1:0.60981 2:0.684537811197152 3:0.645508722423115 4:0.240754 5:0.683584708351746 6:0.415484 7:0.24267 8:0.261023 9:0.240722 10:0.933859412089545 11:0.734508196721311 12:0.643835616438356 13:0.767123287671233 14:0.74545211431429 15:0.818883907379739 16:0.773972602739726 17:1.26707023147 18:0 19:0 20:0.0667 #1AIL:model_2681
0 1:0.5702 2:0.699069240101433 3:0.669061854733271 4:0.270992 5:0.716844251309892 6:0.537828 7:0.400284 8:0.361257 9:0.440149 10:0.947922053078692 11:0.739508196721312 12:0.63013698630137 13:0.602739726027397 14:0.746619477974944 15:0.8218239129375 16:0.746575342465753 17:1.25733803068 18:0.0667 19:0 20:0.1333 #1AIL:model_4067
0 1:0.75636 2:0.696131859117381 3:0.706423754107822 4:0.295583 5:0.763079316541464 6:0.561526 7:0.438003 8:0.402353 9:0.470779 10:0.95506778908565 11:0.73672131147541 12:0.712328767123288 13:0.73972602739726 14:0.748559209844199 15:0.822831972885778 16:0.787671232876712 17:1.29115559137 18:0.1333 19:0.2 20:0.3333 #1AIL:model_32458
0 1:0.58205 2:0.689551441792513 3:0.690215523857761 4:0.268627 5:0.741848745449572 6:0.385556 7:0.34871 8:0.332643 9:0.297149 10:0.946886418241033 11:0.733934426229508 12:0.657534246575342 13:0.753424657534247 14:0.744889948962503 15:0.820186159484302 16:0.76027397260274 17:1.20253748568 18:0.1333 19:0.3333 20:0 #1AIL:model_40824
0 1:0.52824 2:0.687905782017313 3:0.632390370616851 4:0.228689 5:0.682376822801591 6:0.545905 7:0.305685 8:0.291226 9:0.395634 10:0.934717227655589 11:0.698770491803279 12:0.698630136986301 13:0.657534246575342 14:0.710406333424771 15:0.806834873864324 16:0.780821917808219 17:1.23816863688 18:0.2667 19:0 20:0 #1AIL:model_4798
0 1:0.56107 2:0.69595237826141 3:0.674802197022344 4:0.297545 5:0.723143575742272 6:0.424242 7:0.399946 8:0.381637 9:0.328245 10:0.936394239040594 11:0.735983606557377 12:0.73972602739726 13:0.657534246575342 14:0.742033604869586 15:0.829402248044192 16:0.808219178082192 17:1.2376017054 18:0.0667 19:0 20:0.1333 #1AIL:model_38832
0 1:0.62081 2:0.692985148200666 3:0.660526133935618 4:0.259512 5:0.694829982850409 6:0.392072 7:0.366993 8:0.280229 9:0.292917 10:0.945018954956863 11:0.739016393442623 12:0.712328767123288 13:0.643835616438356 14:0.746756200607183 15:0.826555630988585 16:0.787671232876712 17:1.28935198228 18:0.1333 19:0 20:0.4667 #1AIL:model_15728
0 1:0.55355 2:0.692097210618273 3:0.655790434457414 4:0.208021 5:0.705212702060055 6:0.381729 7:0.4279 8:0.27858 9:0.297637 10:0.934059849780012 11:0.725737704918033 12:0.712328767123288 13:0.643835616438356 14:0.732836851084763 15:0.814162434077127 16:0.787671232876712 17:1.30565114933 18:0.0667 19:0 20:0.1333 #1AIL:model_36858
0 1:0.64433 2:0.703690727244257 3:0.675023533492738 4:0.297664 5:0.733027821265493 6:0.513202 7:0.447865 8:0.365932 9:0.392493 10:0.944804561220721 11:0.714426229508197 12:0.657534246575342 13:0.753424657534247 14:0.725253495342554 15:0.818760576168763 16:0.76027397260274 17:1.27866972059 18:0.4667 19:0.2667 20:0.2 #1AIL:model_36850
0 1:0.54127 2:0.688734214644228 3:0.605695924686981 4:0.216882 5:0.640792723102498 6:0.408435 7:0.391945 8:0.293164 9:0.299287 10:0.92848537201885 11:0.724754098360656 12:0.753424657534247 13:0.63013698630137 14:0.734118373229184 15:0.8232514766639 16:0.828767123287671 17:1.22111805255 18:0.2 19:0 20:0.2667 #1AIL:model_12508
0 1:0.60656 2:0.695117956499366 3:0.688748388732494 4:0.27484 5:0.743156243503146 6:0.480702 7:0.418362 8:0.290756 9:0.361818 10:0.945772461112562 11:0.739262295081967 12:0.63013698630137 13:0.698630136986301 14:0.745512210299556 15:0.821068116804096 16:0.753424657534247 17:1.27079507328 18:0.2667 19:0.2 20:0.3333 #1AIL:model_46680
0 1:0.50798 2:0.696074575937838 3:0.637995099765604 4:0.240696 5:0.677833329966543 6:0.432714 7:0.373472 8:0.297245 9:0.361002 10:0.926691779528165 11:0.730737704918033 12:0.726027397260274 13:0.616438356164384 14:0.734665352485886 15:0.832933478894305 16:0.815068493150685 17:1.21977376003 18:0.3333 19:0.1333 20:0.1333 #1AIL:model_39078
0 1:0.5234 2:0.682656073239008 3:0.665239254231499 4:0.322182 5:0.707281909917303 6:0.374934 7:0.333489 8:0.245341 9:0.277726 10:0.946471827435902 11:0.749672131147541 12:0.643835616438356 13:0.589041095890411 14:0.760826899189602 15:0.830346787557415 16:0.780821917808219 17:1.2766006959 18:0.3333 19:0.2 20:0.0667 #1AIL:model_19790
0 1:0.56328 2:0.686623044511156 3:0.641385356482408 4:0.23052 5:0.695642038170991 6:0.315878 7:0.27379 8:0.281255 9:0.206911 10:0.939135037976085 11:0.715491803278689 12:0.684931506849315 13:0.698630136986301 14:0.727795087992364 15:0.820877369477734 16:0.794520547945205 17:1.24053448147 18:0.1333 19:0.2 20:0.0667 #1AIL:model_39228
0 1:0.54286 2:0.690881319588075 3:0.650343563881789 4:0.257011 5:0.694920039980641 6:0.559771 7:0.342962 8:0.348368 9:0.423311 10:0.936043292616169 11:0.730081967213115 12:0.616438356164384 13:0.657534246575342 14:0.740772408204338 15:0.813699681518468 16:0.76027397260274 17:1.23850333595 18:0.1333 19:0 20:0.2 #1AIL:model_6361
0 1:0.5057 2:0.684924641707236 3:0.640701853555401 4:0.24193 5:0.694274176714433 6:0.407987 7:0.295552 8:0.204993 9:0.259564 10:0.929033146811585 11:0.711229508196721 12:0.671232876712329 13:0.698630136986301 14:0.720260170774567 15:0.818339076719095 16:0.767123287671233 17:1.28343666122 18:0.2 19:0.0667 20:0 #1AIL:model_14227
0 1:0.66049 2:0.692489402370287 3:0.701579602998857 4:0.329444 5:0.76306924741704 6:0.380206 7:0.353733 8:0.257791 9:0.251791 10:0.94101645730593 11:0.741803278688525 12:0.616438356164384 13:0.73972602739726 14:0.745364649231815 15:0.831470710519692 16:0.746575342465753 17:1.28204577841 18:0.0667 19:0.0667 20:0.4667 #1AIL:model_23979
0 1:0.49575 2:0.696332978138981 3:0.638470440111191 4:0.23701 5:0.684809187340867 6:0.318701 7:0.331875 8:0.255926 9:0.254995 10:0.930502983104763 11:0.720245901639344 12:0.684931506849315 13:0.671232876712329 14:0.727113501918918 15:0.823084201670459 16:0.773972602739726 17:1.2406042671 18:0 19:0 20:0.6 #1AIL:model_26755
0 1:0.66916 2:0.685611904623216 3:0.712269401524164 4:0.245428 5:0.769449638596048 6:0.402417 7:0.41271 8:0.343746 9:0.312476 10:0.965702536511301 11:0.735081967213115 12:0.589041095890411 13:0.794520547945205 14:0.744648377434675 15:0.819057846430076 16:0.726027397260274 17:1.2423124032 18:0.1333 19:0.2667 20:0.1333 #1AIL:model_36085
0 1:0.6361 2:0.690969031438033 3:0.724420938468062 4:0.268395 5:0.786039364728658 6:0.452059 7:0.388195 8:0.323048 9:0.30763 10:0.97065476713255 11:0.736967213114754 12:0.589041095890411 13:0.753424657534247 14:0.74724989543947 15:0.816522893889725 16:0.726027397260274 17:1.23938122921 18:0.1333 19:0.2667 20:0.2 #1AIL:model_3901
0 1:0.59058 2:0.697036894714579 3:0.682155740644766 4:0.267267 5:0.733851281589967 6:0.370853 7:0.338254 8:0.307102 9:0.296745 10:0.94750240922254 11:0.744672131147541 12:0.684931506849315 13:0.575342465753425 14:0.754486550924597 15:0.82580191596839 16:0.780821917808219 17:1.25058054234 18:0.0667 19:0 20:0.6 #1AIL:model_31283
0 1:0.58356 2:0.683777799609141 3:0.654795290403892 4:0.223245 5:0.686328651074217 6:0.417082 7:0.395588 8:0.319494 9:0.277455 10:0.93094079388244 11:0.750491803278688 12:0.753424657534247 13:0.63013698630137 14:0.755613768692539 15:0.825666576110995 16:0.815068493150685 17:1.25578434173 18:0.2 19:0 20:0.2 #1AIL:model_43663
0 1:0.66693 2:0.694689443540761 3:0.718881347954628 4:0.332166 5:0.784714964859121 6:0.525963 7:0.353631 8:0.315758 9:0.338551 10:0.964298630502863 11:0.743606557377049 12:0.520547945205479 13:0.73972602739726 14:0.750424922297188 15:0.814572630725086 16:0.691780821917808 17:1.27878095001 18:0.1333 19:0.2 20:0 #1AIL:model_22365
0 1:0.61315 2:0.69038122680478 3:0.647380920093287 4:0.242069 5:0.686510357931949 6:0.436636 7:0.455999 8:0.321462 9:0.31019 10:0.938834140818907 11:0.734344262295082 12:0.698630136986301 13:0.726027397260274 14:0.738501462482384 15:0.821201467377334 16:0.801369863013699 17:1.20884947095 18:0.2667 19:0.1333 20:0.2667 #1AIL:model_39423
0 1:0.57168 2:0.66900498923936 3:0.667403463821718 4:0.25685 5:0.713627932474802 6:0.336583 7:0.285092 8:0.212674 9:0.207388 10:0.946067583354287 11:0.737295081967213 12:0.575342465753425 13:0.671232876712329 14:0.743657233903901 15:0.807016416432866 16:0.726027397260274 17:1.23295150266 18:0.2 19:0 20:0.2 #1AIL:model_20998
0 1:0.59253 2:0.686342327951709 3:0.630999811187411 4:0.193262 5:0.665714300970057 6:0.439922 7:0.376386 8:0.412638 9:0.357223 10:0.943280825716661 11:0.709016393442623 12:0.657534246575342 13:0.726027397260274 14:0.720296549150657 15:0.820158058362558 16:0.767123287671233 17:1.23213446779 18:0.1333 19:0.2 20:0.3333 #1AIL:model_35108
0 1:0.49803 2:0.700946350969694 3:0.672360286870281 4:0.277405 5:0.733131903288934 6:0.510345 7:0.318336 8:0.275828 9:0.398372 10:0.938560313577909 11:0.732459016393443 12:0.657534246575342 13:0.589041095890411 14:0.738969828955633 15:0.820776756946332 16:0.76027397260274 17:1.32058254752 18:0.0667 19:0 20:0.2667 #1AIL:model_26013
0 1:0.59508 2:0.692983312820546 3:0.633413492090602 4:0.211021 5:0.674449894261726 6:0.424176 7:0.308404 8:0.230376 9:0.239171 10:0.928930762373057 11:0.719508196721311 12:0.698630136986301 13:0.726027397260274 14:0.724768099967177 15:0.818594971729993 16:0.801369863013699 17:1.27390996421 18:0.0667 19:0 20:0.1333 #1AIL:model_50412
0 1:0.45667 2:0.679741006613261 3:0.560663461819338 4:0.168625 5:0.59227263146266 6:0.409585 7:0.260906 8:0.181333 9:0.269421 10:0.9166427047779 11:0.687622950819672 12:0.575342465753425 13:0.684931506849315 14:0.697243271913189 15:0.810856540883818 16:0.73972602739726 17:1.18855374573 18:0.0667 19:0 20:0 #1AIL:model_9332
0 1:0.69535 2:0.688119072507078 3:0.717724212947149 4:0.291041 5:0.781163179407866 6:0.534562 7:0.454688 8:0.341072 9:0.388962 10:0.970971064064265 11:0.737049180327869 12:0.589041095890411 13:0.767123287671233 14:0.747470295161926 15:0.817807548773645 16:0.726027397260274 17:1.26278289829 18:0.1333 19:0.2667 20:0.1333 #1AIL:model_10655
0 1:0.63158 2:0.68883641633724 3:0.63446713064936 4:0.215232 5:0.676944831344823 6:0.459577 7:0.289023 8:0.232193 9:0.263923 10:0.945622072689342 11:0.708606557377049 12:0.657534246575342 13:0.712328767123288 14:0.718078178031145 15:0.806653638338396 16:0.76027397260274 17:1.23312057906 18:0.0667 19:0 20:0.3333 #1AIL:model_35771
0 1:0.47474 2:0.663550674217227 3:0.614453819656298 4:0.224808 5:0.633994411232456 6:0.381468 7:0.288812 8:0.239357 9:0.263647 10:0.921118384563651 11:0.744180327868852 12:0.63013698630137 13:0.643835616438356 14:0.752490688517826 15:0.831342654687875 16:0.753424657534247 17:1.22857207948 18:0.0667 19:0 20:0.2 #1AIL:model_43329
0 1:0.55685 2:0.694507547710948 3:0.570388835498651 4:0.154318 5:0.60388604591461 6:0.343475 7:0.327248 8:0.235505 9:0.220341 10:0.913535800264924 11:0.694672131147541 12:0.698630136986301 13:0.767123287671233 14:0.698332766738419 15:0.807047958228801 16:0.787671232876712 17:1.24911724844 18:0.3333 19:0.1333 20:0.0667 #1AIL:model_26624
0 1:0.63289 2:0.691716127745934 3:0.716731822871883 4:0.266957 5:0.779716100414536 6:0.492748 7:0.48378 8:0.367642 9:0.378296 10:0.964399210280312 11:0.735 12:0.602739726027397 13:0.73972602739726 14:0.744998067134293 15:0.817531826227989 16:0.732876712328767 17:1.24661791995 18:0.1333 19:0.2 20:0.1333 #1AIL:model_7263
0 1:0.50289 2:0.673119911468991 3:0.638961740774332 4:0.179326 5:0.681029407760453 6:0.328086 7:0.334919 8:0.235552 9:0.226274 10:0.928729121575204 11:0.73172131147541 12:0.657534246575342 13:0.589041095890411 14:0.742665244046929 15:0.810554791423419 16:0.76027397260274 17:1.25307574805 18:0 19:0 20:0.0667 #1AIL:model_49207
0 1:0.53032 2:0.694037400603299 3:0.647065584400287 4:0.254665 5:0.695799188708625 6:0.487724 7:0.338294 8:0.282856 9:0.337019 10:0.936740252724737 11:0.741885245901639 12:0.643835616438356 13:0.712328767123288 14:0.745955596499543 15:0.833912239147044 16:0.76027397260274 17:1.26021203711 18:0.1333 19:0.1333 20:0 #1AIL:model_31430
0 1:0.5401 2:0.688297104378744 3:0.704641234937985 4:0.283806 5:0.751139939397765 6:0.411492 7:0.321385 8:0.287488 9:0.311162 10:0.951020415529229 11:0.75172131147541 12:0.671232876712329 13:0.575342465753425 14:0.763173072390218 15:0.83113782931904 16:0.767123287671233 17:1.29024443475 18:0 19:0 20:0.3333 #1AIL:model_1365
0 1:0.56953 2:0.683512915618206 3:0.667099193512291 4:0.231983 5:0.714278162468699 6:0.414252 7:0.308066 8:0.325129 9:0.252231 10:0.934628558641259 11:0.735655737704918 12:0.684931506849315 13:0.657534246575342 14:0.74848222828624 15:0.824069096461726 16:0.794520547945205 17:1.24791708376 18:0.2 19:0.2 20:0.1333 #1AIL:model_4207
0 1:0.60956 2:0.7025281588365 3:0.648477402855157 4:0.257552 5:0.701307623466532 6:0.482668 7:0.332899 8:0.320409 9:0.347983 10:0.935187041089727 11:0.720819672131148 12:0.684931506849315 13:0.73972602739726 14:0.72215671270688 15:0.822519222836768 16:0.780821917808219 17:1.30153384328 18:0.2 19:0 20:0.0667 #1AIL:model_4204
0 1:0.61751 2:0.696065978630959 3:0.669471027573941 4:0.266889 5:0.720127201144709 6:0.441221 7:0.348553 8:0.278924 9:0.344802 10:0.93937024547 11:0.715 12:0.712328767123288 13:0.712328767123288 14:0.727483387418696 15:0.824361958677686 16:0.787671232876712 17:1.28539161973 18:0.1333 19:0.1333 20:0.1333 #1AIL:model_17098
0 1:0.50415 2:0.691236320742916 3:0.617811647604801 4:0.202098 5:0.661679813248322 6:0.276451 7:0.224977 8:0.181537 9:0.150914 10:0.921796937129217 11:0.718114754098361 12:0.63013698630137 13:0.684931506849315 14:0.724835492103295 15:0.81718045910941 16:0.76027397260274 17:1.24027832676 18:0.2667 19:0.1333 20:0.3333 #1AIL:model_4369
0 1:0.65363 2:0.711860100758505 3:0.652645883461525 4:0.27649 5:0.705547809166088 6:0.543093 7:0.33532 8:0.355759 9:0.404158 10:0.941869340131692 11:0.724016393442623 12:0.657534246575342 13:0.767123287671233 14:0.731187374975353 15:0.818896795809711 16:0.780821917808219 17:1.28895378577 18:0.0667 19:0.1333 20:0.0667 #1AIL:model_11635
0 1:0.64855 2:0.696546558425607 3:0.664384238860293 4:0.297417 5:0.730904414914883 6:0.452399 7:0.355457 8:0.311472 9:0.284704 10:0.941172259712385 11:0.734180327868852 12:0.63013698630137 13:0.767123287671233 14:0.739701286847857 15:0.823076552776451 16:0.780821917808219 17:1.26725123776 18:0.0667 19:0 20:0.2667 #1AIL:model_28264
0 1:0.49488 2:0.689215277433644 3:0.650880010483045 4:0.228765 5:0.703908646024031 6:0.334995 7:0.254831 8:0.184077 9:0.187002 10:0.926339509685616 11:0.725573770491803 12:0.643835616438356 13:0.63013698630137 14:0.733369190263282 15:0.82683254793532 16:0.76027397260274 17:1.23595935519 18:0.1333 19:0 20:0 #1AIL:model_34201
0 1:0.7046 2:0.715902477173909 3:0.701969607415871 4:0.387677 5:0.759155178439913 6:0.636808 7:0.507687 8:0.480993 9:0.519029 10:0.943925210032472 11:0.740901639344262 12:0.671232876712329 13:0.767123287671233 14:0.752543618031255 15:0.828971821137674 16:0.767123287671233 17:1.2726242332 18:0.2667 19:0.1333 20:0 #1AIL:model_34206
0 1:0.57576 2:0.681709161995383 3:0.630351865334103 4:0.199266 5:0.678135147191886 6:0.48053 7:0.420707 8:0.282978 9:0.381937 10:0.930511765788679 11:0.711311475409836 12:0.73972602739726 13:0.684931506849315 14:0.725515460601669 15:0.818429743498222 16:0.808219178082192 17:1.24363112006 18:0.3333 19:0 20:0 #1AIL:model_32137
0 1:0.5893 2:0.689279032743085 3:0.677086124159295 4:0.297466 5:0.718027940050081 6:0.359581 7:0.249448 8:0.270805 9:0.259846 10:0.946879560528934 11:0.757213114754098 12:0.657534246575342 13:0.712328767123288 14:0.765904433214287 15:0.827359307782397 16:0.767123287671233 17:1.21783117822 18:0.1333 19:0.0667 20:0.6 #1AIL:model_12737
0 1:0.63718 2:0.678982067273637 3:0.640868568004335 4:0.210443 5:0.684253946404899 6:0.432755 7:0.372616 8:0.376352 9:0.339653 10:0.941164680135855 11:0.727049180327869 12:0.73972602739726 13:0.726027397260274 14:0.735372150889778 15:0.816889592403018 16:0.801369863013699 17:1.2799505323 18:0.1333 19:0.1333 20:0.2667 #1AIL:model_52063
0 1:0.66914 2:0.691557125868147 3:0.717958801163736 4:0.277951 5:0.776981250762789 6:0.549576 7:0.503452 8:0.440902 9:0.425568 10:0.968778882096679 11:0.735245901639344 12:0.602739726027397 13:0.73972602739726 14:0.744885621778556 15:0.819720402319641 16:0.732876712328767 17:1.2548615471 18:0.1333 19:0.2 20:0.1333 #1AIL:model_20522
0 1:0.61461 2:0.689858916262134 3:0.661120301593658 4:0.241323 5:0.699813435283968 6:0.381373 7:0.303485 8:0.284867 9:0.229523 10:0.952641723042274 11:0.73844262295082 12:0.616438356164384 13:0.726027397260274 14:0.746919835047475 15:0.817856943563884 16:0.753424657534247 17:1.2512116707 18:0.2667 19:0.2 20:0.2 #1AIL:model_49304
0 1:0.65896 2:0.686697425705503 3:0.681421269920729 4:0.219904 5:0.744147539822823 6:0.534814 7:0.381708 8:0.336405 9:0.395375 10:0.943467668293669 11:0.731065573770492 12:0.657534246575342 13:0.726027397260274 14:0.74072162863246 15:0.822313127017083 16:0.767123287671233 17:1.24833358536 18:0.1333 19:0.2667 20:0.0667 #1AIL:model_29842
0 1:0.70851 2:0.696554093143996 3:0.716978954404646 4:0.28772 5:0.780967293521032 6:0.456929 7:0.446063 8:0.37419 9:0.356316 10:0.964300796096157 11:0.734426229508197 12:0.602739726027397 13:0.808219178082192 14:0.742228068789202 15:0.817962958930719 16:0.732876712328767 17:1.25750085413 18:0.1333 19:0.2667 20:0.1333 #1AIL:model_1565
0 1:0.69547 2:0.687156463933477 3:0.693669394928091 4:0.254729 5:0.748840631273278 6:0.55639 7:0.552363 8:0.460764 9:0.454961 10:0.944632877796774 11:0.725327868852459 12:0.726027397260274 13:0.821917808219178 14:0.737231215586986 15:0.82336975868651 16:0.794520547945205 17:1.25145408652 18:0.1333 19:0.2 20:0.3333 #1AIL:model_39498
